NODE ID;X;Y;SQUARE
936;97654;31544;E1790N3160
937;91379;31535;E1785N3160
938;91259;31555;E1785N3160
939;19567;31550;E1735N3160
940;127317;31578;E1810N3160
941;94889;31675;E1790N3160
942;86548;31694;E1785N3160
943;35946;31715;E1745N3160
944;89297;31682;E1785N3160
945;15972;31705;E1735N3160
946;73502;31692;E1775N3160
947;85799;31715;E1780N3160
948;88129;31715;E1785N3160
949;20144;31827;E1735N3160
950;46019;31825;E1755N3160
951;81607;31816;E1780N3160
952;83438;31828;E1780N3160
953;70469;31855;E1770N3160
954;126559;31855;E1810N3160
955;18322;31849;E1735N3160
956;79008;31875;E1775N3160
957;121018;31929;E1805N3160
958;124069;31895;E1810N3160
959;71359;31782;E1770N3160
960;20418;32012;E1735N3160
961;69606;32027;E1770N3160
962;89799;32025;E1785N3160
963;69499;32085;E1770N3160
964;91022;32070;E1785N3160
965;125779;32085;E1810N3160
966;124779;32095;E1810N3160
967;84239;31331;E1780N3160
968;71643;32158;E1770N3160
969;18744;32165;E1735N3160
970;73459;32175;E1775N3160
971;60330;32308;E1765N3160
972;78975;32219;E1775N3160
973;91934;32297;E1785N3160
974;57977;32233;E1765N3160
975;17938;32249;E1735N3160
976;77189;32257;E1775N3160
977;36390;32325;E1750N3160
978;53674;32319;E1760N3160
979;88932;32321;E1785N3160
980;90845;32309;E1785N3160
981;77229;32335;E1775N3160
982;88989;32365;E1785N3160
983;20113;32430;E1735N3160
984;46452;32356;E1755N3160
985;70780;32330;E1770N3160
986;21137;32422;E1735N3160
987;91649;32523;E1785N3160
988;18421;32461;E1735N3160
989;21312;32474;E1735N3160
990;36836;32583;E1750N3160
991;69703;32502;E1770N3160
992;69884;32527;E1770N3160
993;25084;32507;E1740N3160
994;71261;32572;E1770N3160
995;18250;32619;E1735N3160
996;89347;32698;E1785N3160
997;72849;32715;E1775N3160
998;19773;32676;E1735N3160
999;28699;32745;E1740N3160
1000;20873;32701;E1735N3160
1001;18669;32792;E1735N3160
1002;87404;32763;E1785N3160
1003;46819;32815;E1755N3160
1004;24882;32931;E1740N3160
1005;42805;32946;E1750N3160
1006;60248;32954;E1765N3160
1007;98495;32905;E1790N3160
1008;59969;32979;E1765N3160
1009;59599;33015;E1765N3160
1010;19344;33066;E1735N3160
1011;26843;33056;E1740N3160
1012;86483;33049;E1785N3160
1013;76889;33085;E1775N3160
1014;70150;33095;E1770N3160
1015;86410;33072;E1780N3160
1016;60485;33120;E1765N3160
1017;18355;33137;E1735N3160
1018;28481;33107;E1740N3160
1019;60310;33140;E1765N3160
1020;76889;33145;E1775N3160
1021;92430;33191;E1785N3160
1022;27838;33172;E1740N3160
1023;84430;31476;E1780N3160
1024;53846;33205;E1760N3160
1025;24099;33253;E1740N3160
1026;56978;33310;E1760N3160
1027;19997;33332;E1735N3160
1028;24735;33326;E1740N3160
1029;18933;33334;E1735N3160
1030;28701;33339;E1740N3160
1031;25261;33349;E1740N3160
1032;38578;33380;E1750N3160
1033;70935;33396;E1770N3160
1034;90049;33395;E1785N3160
1035;72814;33404;E1775N3160
1036;32023;33421;E1745N3160
1037;121428;33483;E1805N3160
1038;99067;33484;E1790N3160
1039;56227;33484;E1760N3160
1040;98907;33543;E1790N3160
1041;78998;33543;E1775N3160
1042;53744;33588;E1760N3160
1043;54860;33573;E1760N3160
1044;114148;33723;E1800N3160
1045;56864;33555;E1760N3160
1046;94481;33658;E1790N3160
1047;24127;33615;E1740N3160
1048;29425;33670;E1745N3160
1049;27103;33727;E1740N3160
1050;90289;33795;E1785N3160
1051;101363;33823;E1795N3160
1052;94578;33859;E1790N3160
1053;76586;33831;E1775N3160
1054;128041;33805;E1810N3160
1055;89867;33952;E1785N3160
1056;47833;34066;E1755N3160
1057;39073;33877;E1750N3160
1058;26308;34044;E1740N3160
1059;95979;34021;E1790N3160
1060;72776;34051;E1775N3160
1061;25568;34024;E1740N3160
1062;79025;34077;E1775N3160
1063;83412;34096;E1780N3160
1064;99388;34131;E1790N3160
1065;14269;34125;E1730N3160
1066;70889;34118;E1770N3160
1067;99205;34157;E1790N3160
1068;79780;34201;E1780N3160
1069;76592;34195;E1775N3160
1070;36028;34232;E1745N3160
1071;43370;34323;E1755N3160
1072;88359;34278;E1785N3160
1073;98309;34300;E1790N3160
1074;48033;34291;E1755N3160
1075;29047;34357;E1745N3160
1076;47653;34348;E1755N3160
1077;70753;34378;E1770N3160
1078;71224;34386;E1770N3160
1079;97443;34423;E1790N3160
1080;101585;34426;E1795N3160
1081;72763;34414;E1775N3160
1082;75631;34477;E1775N3160
1083;118646;34488;E1805N3160
1084;13568;34488;E1730N3160
1085;93319;34511;E1785N3160
1086;23079;34575;E1740N3160
1087;87129;34595;E1785N3160
1088;53516;34562;E1760N3160
1089;96213;34607;E1790N3160
1090;28004;34604;E1740N3160
1091;54024;34609;E1760N3160
1092;30418;34671;E1745N3160
1093;86732;34704;E1785N3160
1094;92004;34733;E1785N3160
1095;99615;34724;E1790N3160
1096;22384;34740;E1740N3160
1097;56385;34755;E1760N3160
1098;91874;34814;E1785N3160
1099;28517;34787;E1740N3160
1100;92148;34817;E1785N3160
1101;79055;34822;E1775N3160
1102;16718;34811;E1735N3160
1103;30169;34796;E1745N3160
1104;12925;34854;E1730N3160
1105;61809;34855;E1765N3160
1106;21432;34853;E1735N3160
1107;92023;34905;E1785N3160
1108;97630;34929;E1790N3160
1109;17788;34962;E1735N3160
1110;54689;34955;E1760N3160
1111;77979;34955;E1775N3160
1112;78963;34948;E1775N3160
1113;85727;34989;E1780N3160
1114;80411;34978;E1780N3160
1115;51993;34963;E1760N3160
1116;20601;35007;E1735N3160
1117;57882;35007;E1765N3160
1118;37789;35064;E1750N3160
1119;101816;35050;E1795N3160
1120;13617;35057;E1730N3160
1121;31611;35046;E1745N3160
1122;75478;35092;E1775N3160
1123;76628;35075;E1775N3160
1124;27355;35048;E1740N3160
1125;29885;35067;E1745N3160
1126;96406;35123;E1790N3160
1127;35481;35091;E1745N3160
1128;31511;35112;E1745N3160
1129;115673;35128;E1805N3160
1130;72733;35136;E1775N3160
1131;83326;35167;E1780N3160
1132;115412;35193;E1805N3160
1133;69176;35220;E1770N3160
1134;20876;35225;E1735N3160
1135;88805;35231;E1785N3160
1136;16169;35225;E1735N3160
1137;67814;35205;E1770N3160
1138;69359;35225;E1770N3160
1139;26906;35232;E1740N3160
1140;19219;35264;E1735N3160
1141;30742;35238;E1745N3160
1142;70359;35265;E1770N3160
1143;70799;35265;E1770N3160
1144;115464;35315;E1805N3160
1145;12224;35313;E1730N3160
1146;14650;35353;E1735N3160
1147;81014;35327;E1780N3160
1148;37725;35265;E1750N3160
1149;99846;35331;E1790N3160
1150;60729;35345;E1765N3160
1151;61912;35339;E1765N3160
1152;88579;35363;E1785N3160
1153;85811;35348;E1780N3160
1154;60201;35359;E1765N3160
1155;31272;35361;E1745N3160
1156;84221;34256;E1780N3160
1157;70799;35415;E1770N3160
1158;84366;34864;E1780N3160
1159;32789;35475;E1745N3160
1160;28049;35464;E1740N3160
1161;70919;35436;E1770N3160
1162;87439;35533;E1785N3160
1163;55572;35595;E1760N3160
1164;14488;35571;E1735N3160
1165;49557;35555;E1755N3160
1166;53068;35558;E1760N3160
1167;52475;35603;E1760N3160
1168;57596;35569;E1760N3160
1169;15599;35625;E1735N3160
1170;102031;35639;E1795N3160
1171;22359;35645;E1740N3160
1172;74781;35660;E1775N3160
1173;92215;35698;E1785N3160
1174;32666;35645;E1745N3160
1175;38199;35625;E1750N3160
1176;89379;35705;E1785N3160
1177;12578;35698;E1730N3160
1178;17639;35725;E1735N3165
1179;37821;35696;E1750N3160
1180;75052;35726;E1775N3165
1181;37376;35711;E1750N3160
1182;114189;35827;E1800N3165
1183;23087;35837;E1740N3165
1184;88089;35816;E1785N3165
1185;61169;35825;E1765N3165
1186;89169;35835;E1785N3165
1187;60909;35865;E1765N3165
1188;21629;35895;E1735N3165
1189;32435;35888;E1745N3165
1190;52666;36114;E1760N3165
1191;100064;35933;E1790N3165
1192;46786;35896;E1755N3165
1193;55070;35902;E1760N3165
1194;60082;35922;E1765N3165
1195;89039;35945;E1785N3165
1196;70515;36072;E1770N3165
1197;55601;35956;E1760N3165
1198;112446;36013;E1800N3165
1199;14899;35998;E1735N3165
1200;16933;35999;E1735N3165
1201;90929;36035;E1785N3165
1202;97602;36049;E1790N3165
1203;102537;36043;E1795N3165
1204;98488;36059;E1790N3165
1205;115436;36079;E1805N3165
1206;99398;36068;E1790N3165
1207;99865;36075;E1790N3165
1208;113366;36122;E1800N3165
1209;33775;36070;E1745N3165
1210;79576;36079;E1780N3165
1211;100104;36078;E1790N3165
1212;100464;36080;E1790N3165
1213;102195;36078;E1795N3165
1214;112541;36148;E1800N3165
1215;101859;36093;E1795N3165
1216;96491;36109;E1790N3165
1217;80465;36075;E1780N3165
1218;50516;36110;E1760N3165
1219;13019;36147;E1730N3165
1220;89629;36145;E1785N3165
1221;20949;36155;E1735N3165
1222;75051;36128;E1775N3165
1223;27030;36167;E1740N3165
1224;44725;36128;E1755N3165
1225;81299;36210;E1780N3165
1226;30124;36235;E1745N3165
1227;80473;36228;E1780N3165
1228;16219;36275;E1735N3165
1229;18133;36325;E1735N3165
1230;55808;36256;E1760N3165
1231;96049;36282;E1790N3165
1232;62159;36285;E1765N3165
1233;32939;36320;E1745N3165
1234;48589;36315;E1755N3165
1235;96394;36326;E1790N3165
1236;48859;36365;E1755N3165
1237;89829;36375;E1785N3165
1238;115077;36402;E1800N3165
1239;100462;36387;E1790N3165
1240;61359;36460;E1765N3165
1241;20232;36428;E1735N3165
1242;101849;36419;E1795N3165
1243;15333;36450;E1735N3165
1244;89599;36435;E1785N3165
1245;37696;36441;E1750N3165
1246;18372;36499;E1735N3165
1247;116780;36493;E1805N3165
1248;60008;36570;E1765N3165
1249;94139;36515;E1790N3165
1250;57135;36523;E1760N3165
1251;23309;36555;E1740N3165
1252;52864;36602;E1760N3165
1253;13448;36583;E1730N3165
1254;16449;36585;E1735N3165
1255;88429;36549;E1785N3165
1256;72739;36595;E1775N3165
1257;31628;36629;E1745N3165
1258;40638;36647;E1750N3165
1259;87036;36689;E1785N3165
1260;49705;36653;E1755N3165
1261;19552;36688;E1735N3165
1262;30515;36371;E1745N3165
1263;33267;36678;E1745N3165
1264;57928;36659;E1765N3165
1265;29707;36700;E1745N3165
1266;72839;36705;E1775N3165
1267;72181;36722;E1775N3165
1268;92789;36775;E1785N3165
1269;36976;36842;E1750N3165
1270;15808;36831;E1735N3165
1271;82144;36871;E1780N3165
1272;80505;36891;E1780N3165
1273;90239;36923;E1785N3165
1274;88694;36913;E1785N3165
1275;79229;36902;E1780N3165
1276;88448;36924;E1785N3165
1277;18822;36966;E1735N3165
1278;100439;36956;E1790N3165
1279;101831;36981;E1795N3165
1280;90019;36995;E1785N3165
1281;86044;36981;E1780N3165
1282;87306;36968;E1785N3165
1283;13852;36999;E1730N3165
1284;26048;37029;E1740N3165
1285;49176;37012;E1755N3165
1286;50749;37035;E1760N3165
1287;23079;37055;E1740N3165
1288;30633;37069;E1745N3165
1289;39848;37039;E1750N3165
1290;18921;37074;E1735N3165
1291;12519;37085;E1730N3165
1292;29326;37093;E1745N3165
1293;17309;37105;E1735N3165
1294;85049;37165;E1780N3165
1295;53204;37207;E1760N3165
1296;38137;37214;E1750N3165
1297;82091;37229;E1780N3165
1298;52144;37299;E1760N3165
1299;33915;37219;E1745N3165
1300;16783;37281;E1735N3165
1301;114691;37315;E1800N3165
1302;22052;37304;E1740N3165
1303;39197;37333;E1750N3165
1304;14188;37336;E1730N3165
1305;88999;37335;E1785N3165
1306;68886;37374;E1770N3165
1307;42498;37363;E1750N3165
1308;23849;37365;E1740N3165
1309;69081;37388;E1770N3165
1310;18176;37361;E1735N3165
1311;68145;37326;E1770N3165
1312;48656;37374;E1755N3165
1313;52078;37362;E1760N3165
1314;114079;37415;E1800N3165
1315;15178;37422;E1735N3165
1316;55197;37447;E1760N3165
1317;61875;37437;E1765N3165
1318;110960;37470;E1800N3165
1319;69064;37470;E1770N3165
1320;25599;37485;E1740N3165
1321;11338;37522;E1730N3165
1322;12799;37515;E1730N3165
1323;61419;37515;E1765N3165
1324;17717;37538;E1735N3165
1325;50238;37512;E1755N3165
1326;81920;37553;E1780N3165
1327;99807;37539;E1790N3165
1328;61568;37586;E1765N3165
1329;100403;37543;E1790N3165
1330;129343;37540;E1810N3165
1331;21346;37577;E1735N3165
1332;32619;37529;E1745N3165
1333;100835;37548;E1795N3165
1334;80539;37575;E1780N3165
1335;101812;37560;E1795N3165
1336;61752;37601;E1765N3165
1337;10989;37613;E1730N3165
1338;63169;37595;E1765N3165
1339;56633;37634;E1760N3165
1340;24463;37619;E1740N3165
1341;46385;37624;E1755N3165
1342;75253;37637;E1775N3165
1343;92199;37645;E1785N3165
1344;129407;37630;E1810N3165
1345;17452;37641;E1735N3165
1346;35093;37654;E1745N3165
1347;95917;37664;E1790N3165
1348;36010;37647;E1745N3165
1349;57394;37716;E1760N3165
1350;15489;37748;E1735N3165
1351;57539;37731;E1760N3165
1352;93302;37698;E1785N3165
1353;25424;37658;E1740N3165
1354;17143;37759;E1735N3165
1355;48148;37742;E1755N3165
1356;61802;37782;E1765N3165
1357;61623;37801;E1765N3165
1358;92499;37805;E1785N3165
1359;20668;37834;E1735N3165
1360;43791;37831;E1755N3165
1361;12844;37832;E1730N3165
1362;33382;37824;E1745N3165
1363;55839;37845;E1760N3165
1364;21762;37853;E1740N3165
1365;33329;37879;E1745N3165
1366;37139;37854;E1750N3165
1367;11682;37898;E1730N3165
1368;25183;37897;E1740N3165
1369;41292;37912;E1750N3165
1370;49801;37906;E1755N3165
1371;10309;37925;E1730N3165
1372;59397;37942;E1765N3165
1373;91478;37920;E1785N3165
1374;60469;37945;E1765N3165
1375;61651;37905;E1765N3165
1376;59229;37955;E1765N3165
1377;61854;37944;E1765N3165
1378;61540;38016;E1765N3165
1379;16515;38001;E1735N3165
1380;41492;38029;E1750N3165
1381;62100;38039;E1765N3165
1382;59462;38032;E1765N3165
1383;97515;38005;E1790N3165
1384;91063;38032;E1785N3165
1385;11204;38068;E1730N3165
1386;11671;38081;E1730N3165
1387;33862;38082;E1745N3165
1388;46783;38064;E1755N3165
1389;75039;38047;E1775N3165
1390;23219;38085;E1740N3165
1391;43319;38078;E1755N3165
1392;12207;38103;E1730N3165
1393;19926;38113;E1735N3165
1394;59258;38093;E1765N3165
1395;13075;38091;E1730N3165
1396;15855;38132;E1735N3165
1397;53561;38064;E1760N3165
1398;10751;38186;E1730N3165
1399;25847;38201;E1740N3165
1400;43175;38179;E1750N3165
1401;47750;38139;E1755N3165
1402;73024;38139;E1775N3165
1403;110163;38116;E1800N3165
1404;16705;38197;E1735N3165
1405;103281;38208;E1795N3165
1406;15940;38222;E1735N3165
1407;71269;38277;E1770N3165
1408;21213;38229;E1735N3165
1409;133132;38282;E1815N3165
1410;39871;38267;E1750N3165
1411;53667;38310;E1760N3165
1412;49376;38305;E1755N3165
1413;76399;38315;E1775N3165
1414;102072;38364;E1795N3165
1415;38240;38324;E1750N3165
1416;89829;38335;E1785N3165
1417;11219;38345;E1730N3165
1418;54087;38364;E1760N3165
1419;49443;38244;E1755N3165
1420;71150;38393;E1770N3165
1421;38665;38326;E1750N3165
1422;47519;38385;E1755N3165
1423;81051;38397;E1780N3165
1424;20211;38422;E1735N3165
1425;32605;38414;E1745N3165
1426;34586;38369;E1745N3165
1427;99772;38410;E1790N3165
1428;100813;38418;E1795N3165
1429;85059;38425;E1780N3165
1430;101790;38448;E1795N3165
1431;12494;38468;E1730N3165
1432;20073;38476;E1735N3165
1433;32742;38469;E1745N3165
1434;42267;38515;E1750N3165
1435;101272;38491;E1795N3165
1436;101149;38505;E1795N3165
1437;40316;38542;E1750N3165
1438;11379;38555;E1730N3165
1439;55506;38585;E1760N3165
1440;95822;38610;E1790N3165
1441;100014;38615;E1790N3165
1442;97483;38631;E1790N3165
1443;99764;38633;E1790N3165
1444;98995;38651;E1790N3165
1445;114048;38646;E1800N3165
1446;11839;38707;E1730N3165
1447;91929;38675;E1785N3165
1448;17185;38690;E1735N3165
1449;88036;38675;E1785N3165
1450;94996;38708;E1790N3165
1451;10422;38696;E1730N3165
1452;19469;38695;E1735N3165
1453;35419;38695;E1745N3165
1454;20783;38703;E1735N3165
1455;13230;38755;E1730N3165
1456;38970;38706;E1750N3165
1457;57273;38722;E1760N3165
1458;23709;38725;E1740N3165
1459;9355;38786;E1730N3165
1460;135505;38719;E1815N3165
1461;48718;38751;E1755N3165
1462;48855;38809;E1755N3165
1463;57199;38840;E1760N3165
1464;12868;38890;E1730N3165
1465;69211;38757;E1770N3165
1466;9618;38872;E1730N3165
1467;17354;38865;E1735N3165
1468;48946;38850;E1755N3165
1469;24499;38880;E1740N3165
1470;93664;38871;E1790N3165
1471;101349;38878;E1795N3165
1472;20424;38864;E1735N3165
1473;32579;38905;E1745N3165
1474;75876;38923;E1775N3165
1475;76328;38930;E1775N3165
1476;75199;38915;E1775N3165
1477;90299;38925;E1785N3165
1478;76884;38953;E1775N3165
1479;100497;38942;E1790N3165
1480;20594;38916;E1735N3165
1481;80116;38987;E1780N3165
1482;100064;38982;E1790N3165
1483;58739;38975;E1765N3165
1484;74242;38989;E1775N3165
1485;18729;38985;E1735N3165
1486;49145;38943;E1755N3165
1487;12069;39015;E1730N3165
1488;80030;39042;E1780N3165
1489;46518;39034;E1755N3165
1490;77619;39025;E1775N3165
1491;68797;38999;E1770N3165
1492;73194;39087;E1775N3165
1493;90389;39045;E1785N3165
1494;45035;39081;E1755N3165
1495;98971;39074;E1790N3165
1496;98108;39092;E1790N3165
1497;32071;39083;E1745N3165
1498;97481;39103;E1790N3165
1499;131651;39187;E1815N3165
1500;9339;39095;E1730N3165
1501;97243;39109;E1790N3165
1502;13104;39138;E1730N3165
1503;90439;39115;E1785N3165
1504;49676;39158;E1755N3165
1505;85084;39153;E1780N3165
1506;99717;39135;E1790N3165
1507;23269;39175;E1740N3165
1508;62416;39222;E1765N3165
1509;62162;39187;E1765N3165
1510;61969;39195;E1765N3165
1511;14298;39250;E1730N3165
1512;95609;39258;E1790N3165
1513;108352;39170;E1800N3165
1514;17725;39246;E1735N3165
1515;33039;39255;E1745N3165
1516;9308;39358;E1730N3165
1517;49267;39233;E1755N3165
1518;70139;39307;E1770N3165
1519;88209;39305;E1785N3165
1520;12534;39352;E1730N3165
1521;31787;39374;E1745N3165
1522;46913;39361;E1755N3165
1523;70177;39364;E1770N3165
1524;24201;39363;E1740N3165
1525;79732;39404;E1780N3165
1526;95259;39379;E1790N3165
1527;54437;39294;E1760N3165
1528;103717;39418;E1795N3165
1529;131241;39379;E1815N3165
1530;21142;39384;E1735N3165
1531;103340;39428;E1795N3165
1532;17925;39463;E1735N3165
1533;13441;39498;E1730N3165
1534;13589;39448;E1730N3165
1535;11329;39454;E1730N3165
1536;14749;39446;E1735N3165
1537;45224;39502;E1755N3165
1538;45398;39481;E1755N3165
1539;69102;39471;E1770N3165
1540;32682;39485;E1745N3165
1541;68854;39500;E1770N3165
1542;111627;39476;E1800N3165
1543;10307;39536;E1730N3165
1544;33384;39486;E1745N3165
1545;81059;39578;E1780N3165
1546;32015;39500;E1745N3165
1547;54731;39536;E1760N3165
1548;72160;39552;E1775N3165
1549;103362;39510;E1795N3165
1550;93752;39516;E1790N3165
1551;107534;39548;E1795N3165
1552;68430;39559;E1770N3165
1553;89719;39535;E1785N3165
1554;80974;39632;E1780N3165
1555;20029;39553;E1735N3165
1556;53367;39583;E1760N3165
1557;55809;39598;E1760N3165
1558;54859;39639;E1760N3165
1559;77318;39599;E1775N3165
1560;73076;39618;E1775N3165
1561;10914;39621;E1730N3165
1562;56896;39629;E1760N3165
1563;68429;39628;E1770N3165
1564;21884;39638;E1740N3165
1565;90879;39665;E1785N3165
1566;102346;39667;E1795N3165
1567;33003;39697;E1745N3165
1568;68619;39746;E1770N3165
1569;79353;39735;E1780N3165
1570;77693;39753;E1775N3165
1571;89799;39745;E1785N3165
1572;89915;39736;E1785N3165
1573;11270;39748;E1730N3165
1574;62045;39558;E1765N3165
1575;75904;39755;E1775N3165
1576;101497;39741;E1795N3165
1577;45306;39776;E1755N3165
1578;19483;39771;E1735N3165
1579;47414;39830;E1755N3165
1580;70629;40001;E1770N3165
1581;74467;39777;E1775N3165
1582;80264;39831;E1780N3165
1583;20723;39797;E1735N3165
1584;100678;39814;E1790N3165
1585;73759;39825;E1775N3165
1586;58247;39832;E1765N3165
1587;20871;39852;E1735N3165
1588;11266;39880;E1730N3165
1589;99877;39879;E1790N3165
1590;13801;39899;E1730N3165
1591;23628;39901;E1740N3165
1592;97284;39907;E1790N3165
1593;106944;39897;E1795N3165
1594;57739;39884;E1765N3165
1595;32655;39907;E1745N3165
1596;62721;39999;E1765N3165
1597;22630;39903;E1740N3165
1598;18372;39944;E1735N3165
1599;42685;39821;E1750N3165
1600;95604;39954;E1790N3165
1601;88801;39947;E1785N3165
1602;95490;39957;E1790N3165
