Square,Population,Male,Female,Age0-14,Age15-24,Age25-44,Age45-64,Age65+,Households,Single-person households,Multi-person households w/o kids,Single parent households,Two-parent households,Houses,Home ownership %,Rental %,Social housing %,Vacant houses,Avg. home value,Urbanization index,Median household income,Percentage low income households,Percentage high income households,Distance nearest supermarket in km,X,Y,Male.prop,Female.prop,Age0-14.prop,Age15-24.prop,Age25-44.prop,Age45-64.prop,Age65+.prop,Single-person households.prop,Multi-person households w/o kids.prop,Single parent households.prop,Two-parent households.prop,hold_house_ratio,pop_house_ratio,pop_hold_ratio,Income_median
E1810N3205,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,125989.8333,74974.765,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1810N3210,80,40.0,40.0,5.0,10.0,15.0,25.0,25.0,35.0,10.0,10.0,0.0,10.0,35.0,100.0,0.0,0.0,0.0,301.0,5.0,40-60 midden,,,"0,5",125989.8333,79593.93,50.0,50.0,6.25,12.5,18.75,31.25,31.25,28.57142857142857,28.57142857142857,0.0,28.57142857142857,1.0,2.2857142857142856,2.2857142857142856,50.0
E1810N3215,815,395.0,425.0,120.0,75.0,120.0,215.0,280.0,370.0,125.0,145.0,15.0,90.0,365.0,80.0,20.0,40.0,15.0,348.0,4.0,60-80 above middle,29.0,31.0,"0,4",125989.8333,84213.095,48.466257668711656,52.14723926380368,14.723926380368098,9.202453987730062,14.723926380368098,26.380368098159508,34.355828220858896,33.78378378378378,39.189189189189186,4.054054054054054,24.324324324324326,1.0136986301369864,2.232876712328767,2.2027027027027026,70.0
E1810N3220,265,140.0,125.0,30.0,30.0,40.0,95.0,75.0,110.0,15.0,50.0,0.0,35.0,105.0,100.0,0.0,0.0,0.0,381.0,4.0,60-80 above middle,14.0,40.0,"0,7",125989.8333,88832.26,52.83018867924528,47.16981132075472,11.320754716981133,11.320754716981133,15.09433962264151,35.84905660377358,28.30188679245283,13.636363636363635,45.45454545454545,0.0,31.818181818181817,1.0476190476190477,2.5238095238095237,2.409090909090909,70.0
E1815N3130,290,155.0,135.0,35.0,65.0,60.0,90.0,40.0,125.0,45.0,35.0,0.0,40.0,115.0,80.0,20.0,10.0,20.0,293.0,5.0,40-80 middle to above middle,29.0,24.0,"2,9",133184.7499,5687.29,53.44827586206896,46.55172413793103,12.068965517241379,22.413793103448278,20.689655172413794,31.03448275862069,13.793103448275861,36.0,28.000000000000004,0.0,32.0,1.0869565217391304,2.5217391304347827,2.32,60.0
E1815N3135,10,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,,"1,9",133184.7499,10306.455,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,inf,inf,
E1815N3150,645,320.0,325.0,70.0,60.0,115.0,205.0,195.0,340.0,155.0,100.0,20.0,65.0,325.0,60.0,40.0,70.0,15.0,224.0,5.0,40-60 midden,52.0,16.0,"0,2",133184.7499,24163.95,49.6124031007752,50.3875968992248,10.852713178294573,9.30232558139535,17.829457364341085,31.782945736434108,30.23255813953488,45.588235294117645,29.411764705882355,5.88235294117647,19.11764705882353,1.0461538461538462,1.9846153846153847,1.8970588235294117,50.0
E1815N3155,620,305.0,315.0,95.0,50.0,90.0,185.0,200.0,275.0,70.0,120.0,15.0,70.0,285.0,90.0,10.0,5.0,10.0,346.0,5.0,60-80 above middle,25.0,33.0,"0,4",133184.7499,28783.115,49.193548387096776,50.806451612903224,15.32258064516129,8.064516129032258,14.516129032258066,29.838709677419356,32.25806451612903,25.454545454545453,43.63636363636363,5.454545454545454,25.454545454545453,0.9649122807017544,2.175438596491228,2.2545454545454544,70.0
E1815N3165,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,,"1,6",133184.7499,38021.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,inf,inf,
E1815N3170,125,60.0,65.0,15.0,10.0,20.0,45.0,35.0,50.0,5.0,25.0,0.0,15.0,50.0,90.0,10.0,0.0,0.0,485.0,5.0,80-100 high,,,2,133184.7499,42640.61,48.0,52.0,12.0,8.0,16.0,36.0,28.000000000000004,10.0,50.0,0.0,30.0,1.0,2.5,2.5,90.0
E1815N3175,65,40.0,25.0,5.0,0.0,10.0,20.0,25.0,30.0,10.0,15.0,0.0,5.0,35.0,70.0,30.0,0.0,0.0,406.0,5.0,40-80 middle to above middle,,,"2,6",133184.7499,47259.775,61.53846153846154,38.46153846153847,7.6923076923076925,0.0,15.384615384615385,30.76923076923077,38.46153846153847,33.33333333333333,50.0,0.0,16.666666666666664,0.8571428571428571,1.8571428571428572,2.1666666666666665,60.0
E1815N3185,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,,,133184.7499,56498.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,inf,inf,
E1815N3190,10,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,,"1,1",133184.7499,61117.27,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,inf,inf,
E1815N3200,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,133184.7499,70355.6,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1815N3205,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,133184.7499,74974.765,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1815N3210,45,25.0,20.0,5.0,0.0,5.0,10.0,20.0,20.0,0.0,10.0,0.0,0.0,20.0,90.0,0.0,0.0,0.0,461.0,5.0,80-100 high,,,"1,1",133184.7499,79593.93,55.55555555555556,44.44444444444444,11.11111111111111,0.0,11.11111111111111,22.22222222222222,44.44444444444444,0.0,50.0,0.0,0.0,1.0,2.25,2.25,90.0
E1815N3215,90,50.0,40.0,10.0,15.0,10.0,30.0,25.0,35.0,0.0,20.0,0.0,10.0,35.0,90.0,0.0,0.0,0.0,700.0,5.0,80-100 high,,,"0,9",133184.7499,84213.095,55.55555555555556,44.44444444444444,11.11111111111111,16.666666666666664,11.11111111111111,33.33333333333333,27.77777777777778,0.0,57.14285714285714,0.0,28.57142857142857,1.0,2.5714285714285716,2.5714285714285716,90.0
E1815N3220,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,133184.7499,88832.26,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1820N3150,475,240.0,235.0,55.0,75.0,85.0,155.0,105.0,210.0,65.0,70.0,10.0,60.0,215.0,80.0,20.0,25.0,10.0,253.0,5.0,40-60 midden,30.0,22.0,"0,5",140379.6666,24163.95,50.526315789473685,49.473684210526315,11.578947368421053,15.789473684210526,17.894736842105264,32.631578947368425,22.105263157894736,30.952380952380953,33.33333333333333,4.761904761904762,28.57142857142857,0.9767441860465116,2.2093023255813953,2.261904761904762,50.0
E1820N3205,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,140379.6666,74974.765,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1820N3215,55,25.0,30.0,10.0,10.0,0.0,20.0,15.0,20.0,0.0,5.0,0.0,5.0,20.0,90.0,0.0,0.0,0.0,505.0,5.0,80-100 high,,,"1,4",140379.6666,84213.095,45.45454545454545,54.54545454545454,18.181818181818183,18.181818181818183,0.0,36.36363636363637,27.27272727272727,0.0,25.0,0.0,25.0,1.0,2.75,2.75,90.0
