node_id,x,y,square,nearest_service_point,population
621,132919.0,25865.0,E1815N3150,657,645
622,127117.0,25774.0,E1810N3150,657,200
623,74419.0,25925.0,E1775N3150,753,1210
624,129299.0,25925.0,E1810N3150,657,200
625,129689.0,25945.0,E1815N3150,657,645
626,89911.0,25981.0,E1785N3150,718,2380
627,131677.0,26006.0,E1815N3150,657,645
628,122497.0,25980.0,E1810N3150,657,200
629,41068.0,26094.0,E1750N3150,4387,15
630,75286.0,26027.0,E1775N3150,753,1210
631,71928.0,26101.0,E1770N3150,753,555
632,87449.0,26125.0,E1785N3150,718,2380
633,86824.0,26141.0,E1785N3150,718,2380
634,69059.0,26148.0,E1770N3150,753,555
635,136575.0,26153.0,E1815N3150,657,645
636,126360.0,26270.0,E1810N3150,657,200
637,87451.0,26220.0,E1785N3150,718,2380
638,87913.0,26241.0,E1785N3150,718,2380
639,78253.0,26317.0,E1775N3150,753,1210
640,92087.0,26331.0,E1785N3150,718,2380
641,77049.0,26365.0,E1775N3150,753,1210
642,93219.0,26435.0,,718,NA
643,134231.0,26415.0,,657,NA
644,93989.0,26475.0,,718,NA
645,94129.0,26486.0,,718,NA
646,88041.0,26361.0,E1785N3150,718,2380
647,85603.0,26537.0,E1780N3155,718,290
648,133788.0,26479.0,,657,NA
649,133241.0,26527.0,,657,NA
650,60105.0,26591.0,E1765N3155,1026,90
651,71739.0,26605.0,E1770N3155,753,705
652,131650.0,26579.0,E1815N3155,657,620
653,86339.0,26592.0,,718,NA
654,89912.0,26616.0,E1785N3155,718,1865
655,93204.0,26694.0,E1785N3155,718,1865
656,75949.0,26685.0,E1775N3155,753,805
657,130503.0,26682.0,E1815N3155,657,620
658,43058.0,26750.0,E1750N3155,4387,2
659,68169.0,26765.0,E1770N3155,753,705
660,127192.0,26775.0,E1810N3155,657,850
661,51592.0,26829.0,E1760N3155,4387,2
662,68938.0,26786.0,E1770N3155,753,705
663,125794.0,26804.0,E1810N3155,657,850
664,76659.0,26875.0,E1775N3155,753,805
665,87679.0,26892.0,E1785N3155,718,1865
666,74249.0,26915.0,E1775N3155,753,805
667,92229.0,26935.0,E1785N3155,718,1865
668,61749.0,27005.0,E1765N3155,1026,90
669,91319.0,27015.0,E1785N3155,718,1865
670,89649.0,27025.0,E1785N3155,718,1865
671,89849.0,27025.0,E1785N3155,718,1865
672,62011.0,27022.0,E1765N3155,1026,90
673,90655.0,27009.0,E1785N3155,718,1865
674,87220.0,27042.0,E1785N3155,718,1865
675,88789.0,27045.0,E1785N3155,718,1865
676,41732.0,27076.0,E1750N3155,4387,2
677,68889.0,27065.0,E1770N3155,753,705
678,74395.0,27087.0,E1775N3155,753,805
679,94882.0,27169.0,E1790N3155,931,675
680,122651.0,27218.0,E1810N3155,657,850
681,28817.0,27222.0,,1258,NA
682,68839.0,27235.0,E1770N3155,753,705
683,71479.0,27255.0,E1770N3155,753,705
684,75898.0,27254.0,E1775N3155,753,805
685,87673.0,27284.0,E1785N3155,718,1865
686,69344.0,27335.0,E1770N3155,753,705
687,93371.0,27270.0,E1785N3155,718,1865
688,95809.0,27315.0,E1790N3155,931,675
689,130505.0,27309.0,E1815N3155,657,620
690,91449.0,27335.0,E1785N3155,718,1865
691,76481.0,27316.0,E1775N3155,753,805
692,72929.0,27365.0,E1775N3155,753,805
693,92279.0,27385.0,E1785N3155,718,1865
694,133931.0,27380.0,E1815N3155,657,620
695,71409.0,27445.0,E1770N3155,753,705
696,86066.0,27320.0,E1780N3155,718,290
697,127216.0,27432.0,E1810N3155,657,850
698,88787.0,27397.0,E1785N3155,718,1865
699,89984.0,27586.0,E1785N3155,718,1865
700,127219.0,27609.0,E1810N3155,657,850
701,72849.0,27665.0,E1775N3155,753,805
702,86468.0,27687.0,,718,NA
703,67739.0,27705.0,E1770N3155,753,705
704,75454.0,27688.0,E1775N3155,753,805
705,135209.0,27705.0,E1815N3155,657,620
706,75724.0,27718.0,E1775N3155,753,805
707,83347.0,27753.0,E1780N3155,753,290
708,84325.0,27741.0,E1780N3155,718,290
709,92353.0,27744.0,E1785N3155,718,1865
710,73874.0,27776.0,E1775N3155,753,805
711,80382.0,27785.0,E1780N3155,753,290
712,130479.0,27795.0,E1815N3155,657,620
713,93294.0,27791.0,E1785N3155,718,1865
714,76319.0,27825.0,E1775N3155,753,805
715,80079.0,27825.0,E1780N3155,753,290
716,87571.0,27780.0,E1785N3155,718,1865
717,97295.0,27823.0,E1790N3155,931,675
718,88859.0,27856.0,E1785N3155,718,1865
719,68251.0,27927.0,E1770N3155,753,705
720,96024.0,27938.0,E1790N3155,931,675
721,79029.0,27955.0,E1775N3155,753,805
722,74234.0,27999.0,E1775N3155,753,805
723,26509.0,28068.0,E1740N3155,4356,305
724,72753.0,28043.0,E1775N3155,753,805
725,78197.0,28058.0,E1775N3155,753,805
726,71253.0,28058.0,E1770N3155,753,705
727,73949.0,28115.0,E1775N3155,753,805
728,134064.0,28111.0,E1815N3155,657,620
729,95013.0,28093.0,E1790N3155,931,675
730,133549.0,28185.0,E1815N3155,657,620
731,127939.0,28195.0,E1810N3155,657,850
732,128949.0,28205.0,E1810N3155,657,850
733,75449.0,28215.0,E1775N3155,753,805
734,88991.0,28206.0,E1785N3155,718,1865
735,89669.0,28223.0,E1785N3155,718,1865
736,26275.0,28339.0,E1740N3155,4356,305
737,69669.0,28275.0,E1770N3155,753,705
738,75629.0,28275.0,E1775N3155,753,805
739,127389.0,28275.0,E1810N3155,657,850
740,70016.0,28332.0,E1770N3155,753,705
741,87445.0,28306.0,E1785N3155,718,1865
742,88980.0,28364.0,E1785N3155,718,1865
743,97612.0,28358.0,E1790N3155,931,675
744,130029.0,28415.0,E1815N3155,657,620
745,93267.0,28501.0,E1785N3155,718,1865
746,133619.0,28505.0,E1815N3155,657,620
747,96219.0,28516.0,E1790N3155,931,675
748,92189.0,28601.0,E1785N3155,718,1865
749,95164.0,28627.0,E1790N3155,931,675
750,125339.0,28635.0,E1810N3155,657,850
751,69889.0,28645.0,E1770N3155,753,705
752,75099.0,28665.0,E1775N3155,753,805
753,75319.0,28665.0,E1775N3155,753,805
754,126499.0,28675.0,E1810N3155,657,850
755,127619.0,28675.0,E1810N3155,657,850
756,83303.0,28702.0,E1780N3155,718,290
757,84574.0,28691.0,E1780N3155,718,290
758,84977.0,28687.0,E1780N3155,718,290
759,85755.0,28678.0,E1780N3155,718,290
760,85910.0,28674.0,E1780N3155,718,290
761,86214.0,28670.0,E1780N3155,718,290
762,90345.0,28721.0,E1785N3155,718,1865
763,123462.0,28755.0,E1810N3155,657,850
764,78358.0,28699.0,E1775N3155,753,805
765,88874.0,28716.0,E1785N3155,718,1865
766,67777.0,28730.0,E1770N3155,753,705
767,90502.0,28728.0,E1785N3155,718,1865
768,80951.0,28768.0,E1780N3155,753,290
769,86049.0,28765.0,E1780N3155,718,290
770,93184.0,28742.0,E1785N3155,718,1865
771,22836.0,28825.0,E1740N3155,4356,305
772,85399.0,28783.0,E1780N3155,718,290
773,90211.0,28854.0,E1785N3155,718,1865
774,130929.0,28835.0,E1815N3155,657,620
775,90607.0,28863.0,E1785N3155,718,1865
776,74399.0,28885.0,E1775N3155,753,805
777,74848.0,28893.0,E1775N3155,753,805
778,124862.0,28921.0,E1810N3155,657,850
779,97919.0,28905.0,E1790N3155,931,675
780,83942.0,28930.0,E1780N3155,718,290
781,84548.0,28922.0,E1780N3155,718,290
782,83319.0,28935.0,E1780N3155,718,290
783,22878.0,28962.0,E1740N3155,4356,305
784,22444.0,29025.0,E1740N3155,4356,305
785,74376.0,28976.0,E1775N3155,753,805
786,79964.0,29025.0,E1780N3155,753,290
787,22375.0,29043.0,E1740N3155,4356,305
788,73529.0,29045.0,E1775N3155,753,805
789,86054.0,29073.0,E1780N3155,718,290
790,78549.0,29070.0,E1775N3155,753,805
791,132749.0,29065.0,E1815N3155,657,620
792,56367.0,29062.0,E1760N3155,1026,2
793,96377.0,29077.0,E1790N3155,931,675
794,78399.0,29103.0,E1775N3155,753,805
795,124183.0,29100.0,E1810N3155,657,850
796,74351.0,29105.0,E1775N3155,753,805
797,69549.0,29145.0,E1770N3155,753,705
798,69689.0,29165.0,E1770N3155,753,705
799,127909.0,29165.0,E1810N3155,657,850
800,78589.0,29175.0,E1775N3155,753,805
801,78426.0,29198.0,E1775N3155,753,805
802,83944.0,29228.0,E1780N3155,718,290
803,93473.0,29207.0,E1785N3155,931,1865
804,95328.0,29203.0,E1790N3155,931,675
805,23894.0,29282.0,E1740N3155,4356,305
806,43722.0,29246.0,E1755N3155,4387,80
807,70939.0,29345.0,E1770N3155,753,705
808,89441.0,29352.0,E1785N3155,931,1865
809,125349.0,29365.0,E1810N3155,657,850
810,76573.0,29386.0,E1775N3155,753,805
811,21346.0,29431.0,E1735N3155,4356,630
812,67519.0,29405.0,E1770N3155,753,705
813,71789.0,29425.0,E1770N3155,753,705
814,43995.0,29455.0,E1755N3155,4387,80
815,54565.0,29844.0,E1760N3155,1026,2
816,72429.0,29465.0,E1775N3155,753,805
817,59472.0,29474.0,E1765N3155,1026,90
818,59641.0,29293.0,E1765N3155,1026,90
819,91280.0,29529.0,E1785N3155,931,1865
820,73596.0,29524.0,E1775N3155,753,805
821,98167.0,29543.0,E1790N3155,931,675
822,88902.0,29545.0,E1785N3155,931,1865
823,19654.0,29560.0,E1735N3155,4356,630
824,25419.0,29586.0,E1740N3155,4356,305
825,89008.0,29574.0,E1785N3155,931,1865
826,88317.0,29665.0,E1785N3155,931,1865
827,24373.0,29621.0,E1740N3155,4356,305
828,25356.0,29653.0,E1740N3155,4356,305
829,71349.0,29675.0,E1770N3155,753,705
830,92263.0,29648.0,E1785N3155,931,1865
831,19997.0,29688.0,E1735N3155,4356,630
832,71749.0,29695.0,E1770N3155,753,705
833,90228.0,29720.0,E1785N3155,931,1865
834,73691.0,29732.0,E1775N3155,753,805
835,96565.0,29748.0,E1790N3155,931,675
836,93154.0,29775.0,E1785N3155,931,1865
837,73865.0,29802.0,E1775N3155,753,805
838,134579.0,29805.0,E1815N3155,657,620
839,85164.0,29764.0,E1780N3155,718,290
840,125829.0,29815.0,E1810N3155,657,850
841,91099.0,29855.0,E1785N3155,931,1865
842,95510.0,29858.0,E1790N3155,931,675
843,128319.0,29855.0,E1810N3155,657,850
844,97519.0,29915.0,E1790N3155,931,675
845,73765.0,29919.0,E1775N3155,753,805
846,23883.0,29933.0,E1740N3155,4356,305
847,25782.0,29969.0,E1740N3155,4356,305
848,20651.0,29941.0,E1735N3155,4356,630
849,126018.0,30000.0,E1810N3155,657,850
850,94589.0,29965.0,E1790N3155,931,675
851,46451.0,30004.0,E1755N3155,4387,80
852,98564.0,30013.0,E1790N3155,931,675
853,19210.0,30031.0,E1735N3155,4356,630
854,19689.0,30205.0,E1735N3155,4356,630
855,21507.0,30298.0,E1735N3155,4356,630
856,92079.0,30245.0,E1785N3155,931,1865
857,23332.0,30286.0,E1740N3155,4356,305
858,92684.0,30322.0,E1785N3155,931,1865
859,96889.0,30314.0,E1790N3155,931,675
860,90016.0,30329.0,E1785N3155,931,1865
861,125175.0,30337.0,E1810N3155,657,850
862,96720.0,30340.0,E1790N3155,931,675
863,126377.0,30352.0,E1810N3155,657,850
864,20048.0,30386.0,E1735N3155,4356,630
865,90943.0,30446.0,E1785N3155,931,1865
866,89148.0,30374.0,E1785N3155,931,1865
867,91449.0,30374.0,E1785N3155,931,1865
868,128649.0,30425.0,E1810N3155,657,850
869,88856.0,30428.0,E1785N3155,931,1865
870,71007.0,30464.0,E1770N3155,753,705
871,89986.0,30427.0,E1785N3155,931,1865
872,45867.0,30522.0,E1755N3155,4387,80
873,45829.0,30563.0,E1755N3155,4387,80
874,78921.0,30148.0,E1775N3155,753,805
875,88485.0,30495.0,E1785N3155,931,1865
876,126519.0,30505.0,E1810N3155,657,850
877,98839.0,30515.0,E1790N3155,931,675
878,22199.0,30529.0,E1740N3155,4356,305
879,70635.0,30543.0,E1770N3155,753,705
880,83431.0,30559.0,E1780N3155,753,290
881,16950.0,30596.0,E1735N3155,4356,630
882,94579.0,30545.0,E1790N3155,931,675
883,78724.0,30188.0,E1775N3155,753,805
884,88067.0,30572.0,E1785N3155,931,1865
885,122629.0,30595.0,E1810N3155,657,850
886,87914.0,30598.0,E1785N3155,931,1865
887,22581.0,30626.0,E1740N3155,4356,305
888,78863.0,30680.0,E1775N3155,753,805
889,80747.0,30637.0,E1780N3155,753,290
890,21081.0,30720.0,E1735N3155,4356,630
891,69850.0,30716.0,E1770N3155,753,705
892,92547.0,30735.0,E1785N3155,931,1865
893,92689.0,30755.0,E1785N3155,931,1865
894,19666.0,30777.0,E1735N3155,4356,630
895,21311.0,30803.0,E1735N3155,4356,630
896,85874.0,30900.0,E1780N3155,718,290
897,130137.0,30781.0,E1815N3155,657,620
898,17610.0,30803.0,E1735N3155,4356,630
899,125734.0,30816.0,E1810N3155,657,850
900,92039.0,30845.0,E1785N3155,931,1865
901,97228.0,30869.0,E1790N3155,931,675
902,126869.0,30865.0,E1810N3155,657,850
903,60245.0,30877.0,E1765N3155,1026,90
904,96887.0,30918.0,E1790N3155,931,675
905,60419.0,30945.0,E1765N3155,1026,90
906,20169.0,30962.0,E1735N3155,4356,630
907,72919.0,30985.0,E1775N3155,753,805
908,125179.0,31015.0,E1810N3155,657,850
909,87561.0,31001.0,E1785N3155,931,1865
910,46209.0,31055.0,,4387,NA
911,129019.0,31055.0,,657,NA
912,18244.0,31046.0,,4356,NA
913,67924.0,31113.0,,753,NA
914,71889.0,31095.0,,753,NA
915,94859.0,31135.0,,931,NA
916,20720.0,31171.0,E1735N3160,4356,650
917,71620.0,31154.0,E1770N3160,753,750
918,86072.0,31122.0,,718,NA
919,91265.0,31188.0,E1785N3160,931,1265
920,99068.0,31204.0,E1790N3160,931,975
921,124629.0,31225.0,E1810N3160,657,230
922,45569.0,31245.0,E1755N3160,4387,255
923,71112.0,31257.0,E1770N3160,753,750
924,90379.0,31265.0,E1785N3160,931,1265
925,18902.0,31283.0,E1735N3160,4356,650
926,77130.0,31356.0,E1775N3160,753,845
927,79034.0,31337.0,E1775N3160,753,845
928,88819.0,31345.0,E1785N3160,931,1265
929,69259.0,31355.0,E1770N3160,753,750
930,70619.0,31355.0,E1770N3160,753,750
931,92296.0,31377.0,E1785N3160,931,1265
932,92197.0,31389.0,E1785N3160,931,1265
933,96989.0,31385.0,E1790N3160,931,975
934,58323.0,31447.0,E1765N3160,1026,520
935,89029.0,31495.0,E1785N3160,931,1265
936,97654.0,31544.0,E1790N3160,931,975
937,91379.0,31535.0,E1785N3160,931,1265
938,91259.0,31555.0,E1785N3160,931,1265
939,19567.0,31550.0,E1735N3160,4356,650
940,127317.0,31578.0,E1810N3160,657,230
941,94889.0,31675.0,E1790N3160,931,975
942,86548.0,31694.0,E1785N3160,1176,1265
943,35946.0,31715.0,E1745N3160,1258,120
944,89297.0,31682.0,E1785N3160,931,1265
945,15972.0,31705.0,E1735N3160,4356,650
946,73502.0,31692.0,E1775N3160,753,845
947,85799.0,31715.0,E1780N3160,1176,205
948,88129.0,31715.0,E1785N3160,931,1265
949,20144.0,31827.0,E1735N3160,4356,650
950,46019.0,31825.0,E1755N3160,4387,255
951,81607.0,31816.0,E1780N3160,753,205
952,83438.0,31828.0,E1780N3160,753,205
953,70469.0,31855.0,E1770N3160,753,750
954,126559.0,31855.0,E1810N3160,657,230
955,18322.0,31849.0,E1735N3160,4356,650
956,79008.0,31875.0,E1775N3160,753,845
957,121018.0,31929.0,E1805N3160,657,95
958,124069.0,31895.0,E1810N3160,657,230
959,71359.0,31782.0,E1770N3160,753,750
960,20418.0,32012.0,E1735N3160,4356,650
961,69606.0,32027.0,E1770N3160,753,750
962,89799.0,32025.0,E1785N3160,931,1265
963,69499.0,32085.0,E1770N3160,753,750
964,91022.0,32070.0,E1785N3160,931,1265
965,125779.0,32085.0,E1810N3160,657,230
966,124779.0,32095.0,E1810N3160,657,230
967,84239.0,31331.0,E1780N3160,718,205
968,71643.0,32158.0,E1770N3160,753,750
969,18744.0,32165.0,E1735N3160,4356,650
970,73459.0,32175.0,E1775N3160,753,845
971,60330.0,32308.0,E1765N3160,1026,520
972,78975.0,32219.0,E1775N3160,753,845
973,91934.0,32297.0,E1785N3160,931,1265
974,57977.0,32233.0,E1765N3160,1026,520
975,17938.0,32249.0,E1735N3160,4356,650
976,77189.0,32257.0,E1775N3160,753,845
977,36390.0,32325.0,E1750N3160,1258,150
978,53674.0,32319.0,E1760N3160,1026,390
979,88932.0,32321.0,E1785N3160,931,1265
980,90845.0,32309.0,E1785N3160,931,1265
981,77229.0,32335.0,E1775N3160,753,845
982,88989.0,32365.0,E1785N3160,931,1265
983,20113.0,32430.0,E1735N3160,4356,650
984,46452.0,32356.0,E1755N3160,4387,255
985,70780.0,32330.0,E1770N3160,753,750
986,21137.0,32422.0,E1735N3160,4356,650
987,91649.0,32523.0,E1785N3160,931,1265
988,18421.0,32461.0,E1735N3160,4356,650
989,21312.0,32474.0,E1735N3160,4356,650
990,36836.0,32583.0,E1750N3160,1258,150
991,69703.0,32502.0,E1770N3160,753,750
992,69884.0,32527.0,E1770N3160,753,750
993,25084.0,32507.0,E1740N3160,4356,705
994,71261.0,32572.0,E1770N3160,753,750
995,18250.0,32619.0,E1735N3160,4356,650
996,89347.0,32698.0,E1785N3160,931,1265
997,72849.0,32715.0,E1775N3160,753,845
998,19773.0,32676.0,E1735N3160,4356,650
999,28699.0,32745.0,E1740N3160,1258,705
1000,20873.0,32701.0,E1735N3160,4356,650
1001,18669.0,32792.0,E1735N3160,4356,650
1002,87404.0,32763.0,E1785N3160,1176,1265
1003,46819.0,32815.0,E1755N3160,4387,255
1004,24882.0,32931.0,E1740N3160,4356,705
1005,42805.0,32946.0,E1750N3160,1934,150
1006,60248.0,32954.0,E1765N3160,1026,520
1007,98495.0,32905.0,E1790N3160,1204,975
1008,59969.0,32979.0,E1765N3160,1026,520
1009,59599.0,33015.0,E1765N3160,1026,520
1010,19344.0,33066.0,E1735N3160,4356,650
1011,26843.0,33056.0,E1740N3160,4356,705
1012,86483.0,33049.0,,1176,NA
1013,76889.0,33085.0,E1775N3160,753,845
1014,70150.0,33095.0,E1770N3160,753,750
1015,86410.0,33072.0,,1176,NA
1016,60485.0,33120.0,E1765N3160,1026,520
1017,18355.0,33137.0,E1735N3160,4356,650
1018,28481.0,33107.0,E1740N3160,1258,705
1019,60310.0,33140.0,E1765N3160,1026,520
1020,76889.0,33145.0,E1775N3160,753,845
1021,92430.0,33191.0,E1785N3160,931,1265
1022,27838.0,33172.0,E1740N3160,1258,705
1023,84430.0,31476.0,E1780N3160,718,205
1024,53846.0,33205.0,E1760N3160,1026,390
1025,24099.0,33253.0,E1740N3160,4356,705
1026,56978.0,33310.0,E1760N3160,1026,390
1027,19997.0,33332.0,E1735N3160,4356,650
1028,24735.0,33326.0,E1740N3160,4356,705
1029,18933.0,33334.0,E1735N3160,4356,650
1030,28701.0,33339.0,E1740N3160,1258,705
1031,25261.0,33349.0,E1740N3160,4356,705
1032,38578.0,33380.0,E1750N3160,1258,150
1033,70935.0,33396.0,E1770N3160,753,750
1034,90049.0,33395.0,E1785N3160,931,1265
1035,72814.0,33404.0,E1775N3160,753,845
1036,32023.0,33421.0,E1745N3160,1258,120
1037,121428.0,33483.0,E1805N3160,657,95
1038,99067.0,33484.0,E1790N3160,1204,975
1039,56227.0,33484.0,E1760N3160,1026,390
1040,98907.0,33543.0,E1790N3160,1204,975
1041,78998.0,33543.0,E1775N3160,753,845
1042,53744.0,33588.0,E1760N3160,1026,390
1043,54860.0,33573.0,E1760N3160,1026,390
1044,114148.0,33723.0,E1800N3160,2096,75
1045,56864.0,33555.0,E1760N3160,1026,390
1046,94481.0,33658.0,E1790N3160,931,975
1047,24127.0,33615.0,E1740N3160,4356,705
1048,29425.0,33670.0,E1745N3160,1258,120
1049,27103.0,33727.0,E1740N3160,1739,705
1050,90289.0,33795.0,E1785N3160,931,1265
1051,101363.0,33823.0,E1795N3160,1204,70
1052,94578.0,33859.0,E1790N3160,931,975
1053,76586.0,33831.0,E1775N3160,753,845
1054,128041.0,33805.0,E1810N3160,657,230
1055,89867.0,33952.0,E1785N3160,931,1265
1056,47833.0,34066.0,E1755N3160,4387,255
1057,39073.0,33877.0,E1750N3160,1258,150
1058,26308.0,34044.0,E1740N3160,4356,705
1059,95979.0,34021.0,E1790N3160,1204,975
1060,72776.0,34051.0,E1775N3160,753,845
1061,25568.0,34024.0,E1740N3160,4356,705
1062,79025.0,34077.0,E1775N3160,753,845
1063,83412.0,34096.0,E1780N3160,753,205
1064,99388.0,34131.0,E1790N3160,1204,975
1065,14269.0,34125.0,E1730N3160,1379,435
1066,70889.0,34118.0,E1770N3160,753,750
1067,99205.0,34157.0,E1790N3160,1204,975
1068,79780.0,34201.0,E1780N3160,753,205
1069,76592.0,34195.0,E1775N3160,753,845
1070,36028.0,34232.0,,1258,NA
1071,43370.0,34323.0,E1755N3160,1934,255
1072,88359.0,34278.0,E1785N3160,1176,1265
1073,98309.0,34300.0,E1790N3160,1204,975
1074,48033.0,34291.0,E1755N3160,4387,255
1075,29047.0,34357.0,E1745N3160,1739,120
1076,47653.0,34348.0,E1755N3160,4387,255
1077,70753.0,34378.0,E1770N3160,753,750
1078,71224.0,34386.0,E1770N3160,753,750
1079,97443.0,34423.0,E1790N3160,1204,975
1080,101585.0,34426.0,E1795N3160,1204,70
1081,72763.0,34414.0,E1775N3160,753,845
1082,75631.0,34477.0,E1775N3160,753,845
1083,118646.0,34488.0,E1805N3160,657,95
1084,13568.0,34488.0,E1730N3160,1379,435
1085,93319.0,34511.0,E1785N3160,1176,1265
1086,23079.0,34575.0,E1740N3160,4356,705
1087,87129.0,34595.0,E1785N3160,1176,1265
1088,53516.0,34562.0,E1760N3160,1026,390
1089,96213.0,34607.0,E1790N3160,1204,975
1090,28004.0,34604.0,E1740N3160,1739,705
1091,54024.0,34609.0,E1760N3160,1026,390
1092,30418.0,34671.0,E1745N3160,1739,120
1093,86732.0,34704.0,E1785N3160,1176,1265
1094,92004.0,34733.0,E1785N3160,931,1265
1095,99615.0,34724.0,E1790N3160,1204,975
1096,22384.0,34740.0,E1740N3160,1379,705
1097,56385.0,34755.0,E1760N3160,1026,390
1098,91874.0,34814.0,E1785N3160,1176,1265
1099,28517.0,34787.0,E1740N3160,1739,705
1100,92148.0,34817.0,E1785N3160,1176,1265
1101,79055.0,34822.0,E1775N3160,753,845
1102,16718.0,34811.0,E1735N3160,1379,650
1103,30169.0,34796.0,E1745N3160,1739,120
1104,12925.0,34854.0,E1730N3160,1379,435
1105,61809.0,34855.0,E1765N3160,1026,520
1106,21432.0,34853.0,E1735N3160,1379,650
1107,92023.0,34905.0,E1785N3160,1176,1265
1108,97630.0,34929.0,E1790N3160,1204,975
1109,17788.0,34962.0,E1735N3160,1379,650
1110,54689.0,34955.0,E1760N3160,1026,390
1111,77979.0,34955.0,E1775N3160,753,845
1112,78963.0,34948.0,E1775N3160,753,845
1113,85727.0,34989.0,E1780N3160,1176,205
1114,80411.0,34978.0,E1780N3160,753,205
1115,51993.0,34963.0,E1760N3160,4387,390
1116,20601.0,35007.0,E1735N3160,1379,650
1117,57882.0,35007.0,E1765N3160,1026,520
1118,37789.0,35064.0,E1750N3160,1258,150
1119,101816.0,35050.0,E1795N3160,1204,70
1120,13617.0,35057.0,E1730N3160,1379,435
1121,31611.0,35046.0,E1745N3160,1739,120
1122,75478.0,35092.0,E1775N3160,753,845
1123,76628.0,35075.0,E1775N3160,753,845
1124,27355.0,35048.0,E1740N3160,1739,705
1125,29885.0,35067.0,E1745N3160,1739,120
1126,96406.0,35123.0,E1790N3160,1204,975
1127,35481.0,35091.0,E1745N3160,1258,120
1128,31511.0,35112.0,E1745N3160,1739,120
1129,115673.0,35128.0,E1805N3160,2096,95
1130,72733.0,35136.0,E1775N3160,753,845
1131,83326.0,35167.0,E1780N3160,7229,205
1132,115412.0,35193.0,E1805N3160,2096,95
1133,69176.0,35220.0,E1770N3160,4987,750
1134,20876.0,35225.0,E1735N3160,1379,650
1135,88805.0,35231.0,E1785N3160,1176,1265
1136,16169.0,35225.0,E1735N3160,1379,650
1137,67814.0,35205.0,E1770N3160,4987,750
1138,69359.0,35225.0,E1770N3160,4987,750
1139,26906.0,35232.0,E1740N3160,1739,705
1140,19219.0,35264.0,E1735N3160,1379,650
1141,30742.0,35238.0,E1745N3160,1739,120
1142,70359.0,35265.0,E1770N3160,4987,750
1143,70799.0,35265.0,E1770N3160,753,750
1144,115464.0,35315.0,E1805N3160,2096,95
1145,12224.0,35313.0,E1730N3160,1379,435
1146,14650.0,35353.0,E1735N3160,1379,650
1147,81014.0,35327.0,E1780N3160,7229,205
1148,37725.0,35265.0,E1750N3160,1258,150
1149,99846.0,35331.0,E1790N3160,1204,975
1150,60729.0,35345.0,E1765N3160,1026,520
1151,61912.0,35339.0,E1765N3160,1026,520
1152,88579.0,35363.0,E1785N3160,1176,1265
1153,85811.0,35348.0,E1780N3160,1176,205
1154,60201.0,35359.0,E1765N3160,1026,520
1155,31272.0,35361.0,E1745N3160,1739,120
1156,84221.0,34256.0,E1780N3160,718,205
1157,70799.0,35415.0,E1770N3160,753,750
